id,name,area,salary,experience,description,key_skills,alternate_url
48891774,Junior Web-разработчик Backend (Удалённо),Ростов-на-Дону,60000,Нет опыта,"<p><strong>DELTA - это профессиональная и креативная команда специалистов в сфере Digital</strong></p> <p>(входит в TOP-5 Digital-агентств и TOP-3 SEO-компаний по Югу России по версии Рейтинга Рунета).</p> <p><strong>Мы в поиске</strong> <strong>веб-разработчика на интересные проекты.</strong><br />Развитие нашего бизнеса основывается на двух простых и важных факторах - доброе отношение к клиентам и привлечение профессиональных сотрудников.</p> <p>Мы разрабатываем digital-решения для таких крупнейших российских компаний как: заводы ГПЗ-10, ТагМаш и Конорд; компаний Subaru, Шкода, РосМорТранс, ДонШтайн; торговых центров Мебель Град и Талер; интернет провайдер Цифровой диалог и др. (можете ознакомиться на нашем сайте).</p> <p><strong>Наши </strong><strong>компетенции</strong><strong>: </strong>аналитика и стратегия, интернет-маркетинг, разработка web-сайтов и digital-сервисов, автоматизация бизнеса, брендинг и дизайн.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Интеграция веб-проектов с учетными системами;</li> <li>Разработка систем парсинга;</li> <li>Разработка интерактивного функционала для сайтов на стороне бекенда;</li> <li>Поддержка существующего функционала.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Уверенные знания PHP и MySQL;</li> <li>Умение обрабатывать структурированную информацию форматов: XML, CSV, JSON и др.</li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li>Знание одного из PHP-фреймверков;</li> <li>Знание Javascript/jQuery.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>График работы 5/2;</li> <li>Гибридный либо удалённый формат работы;</li> <li>Заработная плата обсуждается индивидуально с успешным кандидатом;</li> <li>Работа в команде профессионалов;</li> <li>Возможность профессионального и карьерного роста;</li> <li>Оформление по ТК РФ.</li> <li>Работа в стабильной компании: В Web с 2003 года. Более 750 проектов за последние 5 лет. Наши клиенты: торговые центры, заводы, автоцентры, IT-компании и др. Основной офис расположен в Ростове-на-Дону. В нём работает более 25 специалистов.</li> </ul>","ООП, HTML, CSS, Ajax, HTTP, MySQL, PHP",https://hh.ru/vacancy/48891774
42636573,Backend-разработчик Kotlin/Java (junior),Барнаул,51500,Нет опыта,"<p><strong>Ключевые особенности</strong></p> <ul> <li>профессиональная разработка бэкэнда корпоративных информационных систем и веб-сервисов на современном стеке технологий</li> <li>возможность обучения, профессионального развития и карьерного роста</li> <li>возможность участвовать в выборе путей дальнейшего развития технологической платформы, вносить предложения и заниматься их реализацией</li> </ul> <p><strong>Требования</strong></p> <ul> <li>понимание принципов ООП, основных структур данных, паттернов проектирования ПО</li> <li>базовые знания протокола HTTP и формата JSON</li> <li>навыки работы с простыми SQL-запросами</li> <li>умение работать с системой контроля версий (git)</li> <li>желание разрабатывать на Kotlin</li> <li>готовность работать в команде и разбираться в чужом коде</li> <li>способность к быстрому обучению и самообучению</li> <li>чтение технической документации на английском языке</li> </ul> <p><strong>Пригодятся</strong></p> <ul> <li>высшее образование по специальности, связанной с IT</li> <li>какой-либо опыт разработки на Kotlin или опыт разработки серверных приложений на Java и Spring Framework (Spring MVC, Spring Security, Spring Data, JPA/Hibernate)</li> <li>опыт работы с системами сборки Gradle либо Maven</li> <li>опыт работы с Docker-контейнерами</li> <li>опыт написания тестов (JUnit, Spring Test, mockito)</li> <li>базовые знания Linux</li> <li>знание форматов XML, XSD</li> <li>опыт работы с СУБД Oracle и/или PostgreSQL, знание SQL и PL/SQL</li> </ul> <p><strong>Условия</strong></p> <ul> <li>официальное трудоустройство согласно ТК РФ</li> <li>белая зарплата, квартальная премия до 60% от оклада по результатам работы</li> <li>возможность обучения, профессионального развития и карьерного роста</li> <li>библиотека актуальной технической литературы</li> <li>график работы с 8:00 до 17:00 или с 9:00 до 18:00 по выбору сотрудника</li> <li>возможность совмещения с учебой в магистратуре и работы на неполный день</li> </ul>","Git, Spring Framework, SQL, Java, XML",https://hh.ru/vacancy/42636573
54619991,Backend-разработчик junior,Томск,50000,Нет опыта,"<p><strong>Кто мы:</strong></p> <p>Привет! Мы - фонд поддержки стартапов «Спутник» и в наш отдел разработки требуется начинающий backend разработчик, которого интересует работа над «живыми» проектами в творческих командах с быстрым профессиональным ростом.</p> <p>Фонд Спутник является профессиональной командой с опытом построения технологических бизнесов. Сферы наших компетенций: искусственный интеллект, машинное обучение, цифровые платформы, геймдев и мобильная разработка. Наш метод работы - это инвестирование как в проекты, так и в людей.</p> <p> </p> <p><strong>Чем тебе предстоит заниматься:</strong></p> <ul> <li>Участие в качестве разработчика клиент-серверного приложения;</li> <li>Расширение функционала программного продукта под индивидуальные<br />требования клиентов;</li> <li>Доработка существующего функционала программного продукта;</li> <li>Работа с чужим кодом.</li> </ul> <p> </p> <p><strong>Что мы ждем от кандидата:</strong></p> <ul> <li>Знание принципов ООП;</li> <li>Знание основы PHP;</li> <li>Знание основы SQL;</li> <li>Знаком с системой контроля версий git;</li> </ul> <p> </p> <p><strong>Плюсом будет:</strong></p> <ul> <li>Опыт работы со сложными структурами БД;</li> <li>Умение писать чистый код;</li> <li>Умение работать в команде;</li> <li>Умение актуализировать свои знания и навыки.</li> </ul> <p> </p> <p><strong>Условия труда:</strong></p> <ul> <li>Оформление по ТК РФ, 100% оплачиваемый отпуск и больничный;</li> <li>Официальная заработная плата два раза в месяц;</li> <li>График 5/2, суббота и воскресенье выходной;</li> <li>Своя кухня с вкусными печеньками, чаем, кофемашиной и кикером.</li> </ul> <p> </p> <p><strong>Внутренняя программа инвестиции в сотрудников</strong></p> <ul> <li>Адаптивная настройка рабочего дня: гибкое начало рабочего дня, возможность работать по совмещенному графику из офиса и удаленно;</li> <li>Квартальное премирование привязанное к эффективности работы;</li> <li>Возможность до 25% рабочего времени тратить на личное профессиональное развитие за счет компании;</li> <li>Индивидуальные планы развития по желанию сотрудников;</li> </ul> <ul> <li>Мгновенное согласование до 300$ в квартал на развитие сотрудников (курсы, конференции, митапы);</li> <li>Обеды за счет компании;</li> <li>Инвестиции в хобби сотрудников;</li> <li>Специалист в штате, который поможет индивидуально спланировать карьеру;</li> <li>Офисные-феи, которые следят, чтобы тебе было комфортно в рабочей среде;</li> <li>Возможность кастомизации рабочего места под собственные потребности;</li> <li>Подарочные мерчендайз-наборы;</li> <li>Тренинги личностного роста по запросу.</li> </ul> <p> </p> <p>Присоединяйся к компании «Спутник» :)</p>","Linux, PHP, Git, ООП, SQL, Работа в команде, Работа с базами данных",https://hh.ru/vacancy/54619991
54145470,Junior backend developer,Томск,50000,Нет опыта,"<p><strong>Кто мы:</strong></p> <p>Привет! Мы - фонд поддержки стартапов «Спутник» и в наш отдел разработки требуется backend разработчик c опытом работы от 6-ти месяцев, которого интересует работа над «живыми» проектами в творческих командах с быстрым профессиональным ростом.</p> <p>Фонд Спутник является профессиональной командой с опытом построения технологических бизнесов. Сферы наших компетенций: искусственный интеллект, машинное обучение, цифровые платформы, геймдев и мобильная разработка. Наш метод работы - это инвестирование как в проекты, так и в людей.</p> <p> </p> <p><strong>Чем тебе предстоит заниматься:</strong></p> <ul> <li>Участие в качестве разработчика клиент-серверного приложения;</li> <li>Расширение функционала программного продукта под индивидуальные<br />требования клиентов;</li> <li>Доработка существующего функционала программного продукта;</li> <li>Работа с чужим кодом.</li> </ul> <p> </p> <p><strong>Что мы ждем от кандидата:</strong></p> <ul> <li>Знание принципов ООП;</li> <li>Знание основы PHP;</li> <li>Знание основы SQL;</li> <li>Знаком с системой контроля версий git;</li> </ul> <p> </p> <p><strong>Плюсом будет:</strong></p> <ul> <li>Опыт работы со сложными структурами БД;</li> <li>Умение писать чистый код;</li> <li>Умение работать в команде;</li> <li>Умение актуализировать свои знания и навыки.</li> </ul> <p> </p> <p><strong>Условия труда:</strong></p> <ul> <li>Оформление по ТК РФ, 100% оплачиваемый отпуск и больничный;</li> <li>Официальная заработная плата два раза в месяц;</li> <li>График 5/2, суббота и воскресенье выходной;</li> <li>Своя кухня с вкусными печеньками, чаем, кофемашиной и кикером.</li> </ul> <p> </p> <p><strong>Внутренняя программа инвестиции в сотрудников</strong></p> <ul> <li>Адаптивная настройка рабочего дня: гибкое начало рабочего дня, возможность работать по совмещенному графику из офиса и удаленно;</li> <li>Квартальное премирование привязанное к эффективности работы;</li> <li>Возможность до 25% рабочего времени тратить на личное профессиональное развитие за счет компании;</li> <li>Индивидуальные планы развития по желанию сотрудников;</li> </ul> <ul> <li>Мгновенное согласование до 300$ в квартал на развитие сотрудников (курсы, конференции, митапы);</li> <li>Обеды за счет компании;</li> <li>Инвестиции в хобби сотрудников;</li> <li>Специалист в штате, который поможет индивидуально спланировать карьеру;</li> <li>Офисные-феи, которые следят, чтобы тебе было комфортно в рабочей среде;</li> <li>Возможность кастомизации рабочего места под собственные потребности;</li> <li>Подарочные мерчендайз-наборы;</li> <li>Тренинги личностного роста по запросу.</li> </ul> <p> </p> <p>Присоединяйся к компании «Спутник» :)</p>","Linux, PHP, Git, ООП, SQL, Работа в команде, Работа с базами данных",https://hh.ru/vacancy/54145470
54156619,Support/Backend manager/Менеджер службы поддержки,Москва,50000,Нет опыта,"<p><strong>NZT GROUP</strong> — это команда энтузиастов, занимающихся разработкой и продвижением собственных IT продуктов с применением искусственного интеллекта в сфере обучающих сервисов в игровой индустрии. Преимущественно мы создаем алгоритмы для карточных онлайн игр, например, для покера, и упаковываем их в продукт для мобильных устройств, доступный каждому.</p> <p>Каждый день мы решаем интересные и неординарные задачи командой сильных математиков, разработчиков и других экспертов. С нами вы погрузитесь в интереснейший мир разработки уникальных цифровых решений.</p> <p>Наш офис с двумя пушистыми четырехлапыми друзьями ждет Вас в 5-и минутах ходьбы от метро Давыдково</p> <strong>Обязанности:</strong> <ul> <li>Поддержка владельцев клубов, агентов и игроков.</li> <li>Создание столов, турниров, передача фишек, учет, отчетность исключительно в приложении</li> </ul> <strong>Требования:</strong> <ul> <li>Грамотная русская речь</li> <li>Знание делового этикета на русском языке</li> </ul> <strong>Что мы предлагаем:</strong> <ul> <li> <p>Обсуждаемый график работы</p> </li> <li> <p>Развитая корпоративная жизнь - играем в покер ;)</p> </li> <li> <p>Кототерапия — в офисе живут два очаровательных котёнка</p> </li> <li> <p>Неформальная обстановка в офисе</p> </li> <li> <p>Оборудованная кухня</p> </li> </ul> <p> </p> <p>Также уровень оплаты оговаривается с каждым соискателем лично на первом интервью.</p>","Покер, Тех. поддержка, Русский язык",https://hh.ru/vacancy/54156619
51465662,Junior - разработчик C# (команда Backend),Пермь,50000,Нет опыта,"<p><strong>Macroscop</strong> ищет талантливого <strong>Junior - разработчика C#</strong>, который будет вместе с командой Бэкэнд развивать сетевое взаимодействие с клиентскими приложениями, совершенствовать процессы хранения и обработки видеоданных, а также отвечать за стабильность и быстродействие сервера видеонаблюдения Macroscop.</p> <p><strong>Что нам нужно сейчас:</strong></p> <ul> <li> <p>знание C#, .NET 5 и выше;</p> </li> <li> <p>высшее/неполное высшее образование</p> </li> <li> <p>ориентация на результат, а не на процесс;</p> </li> <li> <p>готовность работать полный рабочий день или не менее 30 часов в неделю</p> </li> </ul> <p><strong>Будет плюсом, если ты:</strong></p> <ul> <li> <p>имеешь опыт работы с Git, опыт командной разработки (Scrum);</p> </li> <li> <p>имеешь опыт работы с реляционными БД;</p> </li> <li> <p>имеешь опыт написания Unit-тестов;</p> </li> <li> <p>умеешь писать асинхронный/многопоточный код;</p> </li> <li> <p>умеешь проводить и проходить CodeReview (GitLab);</p> </li> <li> <p>знаешь принципы SOLID, MVVM, Inversion of Control.</p> </li> </ul> <p><strong>Теперь расскажем, что тебя ждет в Macroscop:</strong></p> <ul> <li> <p>старт карьеры в международной IT-компании, которая входит в тройку лидеров отрасли, но сохраняет в себе дух стартапа и ежегодно растет, благодаря развитию продукта, отлаженной модели продаж и командной работе над результатом;</p> </li> <li> <p>собственный уникальный продукт, который приносит реальную пользу бизнесу. Ты будешь вносить свой вклад в развитие ПО Macroscop, созданного на острие научно-технического прогресса: нейросети, искусственный интеллект, облачные, мобильные и веб-технологии;</p> </li> <li> <p>колоссальный опыт в крутой команде: наша команда - это молодые талантливые супер-перспективные отличники! Узнал себя? Тогда нам по пути!<br />Многие разработчики тоже пришли в компанию начинающими, часто неопытными специалистами, а сегодня они мощные профессионалы и создают продукт, которым пользуются миллионы людей по всему миру. Работа в такой команде - колоссальный опыт и возможность вырасти в сильного востребованного специалиста.</p> </li> </ul> <p><strong>Некоторые важные моменты, которые всегда несправедливо пишут в конце:</strong></p> <ul> <li> <p>официальное оформление, все “белое”, работаем 5 дней в неделю с 8 до 17;</p> </li> <li> <p>релакс-зона с теннисом, книгами и фитнес-оборудованием, где можно отдохнуть и переключиться во время рабочего дня;</p> </li> <li> <p>бесплатные тренировки по футболу, растяжка, танцы по вечерам;</p> </li> <li> <p>программы софинансирования обучения и фитнеса;</p> </li> <li> <p>корпоративный английский по вечерам;</p> </li> <li> <p>скидки на массаж, питание;</p> </li> <li> <p>классные корпоративы.</p> </li> </ul>","C#, Git, .NET Framework, .Net Core",https://hh.ru/vacancy/51465662
54319351,Junior Backend Software developer,Ростов-на-Дону,48000,Нет опыта,"<p>Required work experience: not required</p> <p>Full time, full day</p> <p>We are looking for several programmers-developers for the position of juniors. You may not yet have actual experience in commercial development, or, conversely, have some experience behind you, but the main thing is to have a good base, be ready to learn and quickly learn something new. We, in turn, are ready to spend our time on your training, pay for your additional training courses and, as you gain experience, index your salary so that you are happy to remain a member of our team for many years - we play for a long time and want to work even on The most difficult tasks brought pleasure.</p> <p><strong>Your responsibilities will include:</strong></p> <ul> <li> <p>Participation in the development of software products and services for our customers</p> </li> <li> <p>Writing and reworking existing software utilities</p> </li> <li> <p>Creation of clean code with the necessary documentation</p> </li> </ul> <p><strong>What are your prospects:</strong></p> <p>As you gain experience, you will be able to specialize in one of the following areas, with at least twice the level of compensation:</p> <ul> <li> <p>Middle Backend Developer</p> </li> </ul> <p><strong>We offer:</strong></p> <ul> <li> <p>Office in the center of Rostov-on-Don, 12th floor, overlooking the river.</p> </li> <li> <p>Ability to work remotely</p> </li> <li> <p>Flexible schedule</p> </li> <li> <p>Participation in projects using advanced technologies aimed at improving the environmental situation.</p> </li> <li> <p>бонус по результатам работы компании</p> </li> <li> <p>Four weeks vacation per year</p> </li> <li> <p>Opportunity to progress rapidly within our organization.</p> </li> </ul> <p><strong>We want you to:</strong></p> <ul> <li> <p>Had good analytical skills and were ready to solve complex problems</p> </li> <li> <p>Have a good command of C# as a base language and are ready to put it into practice</p> </li> <li> <p>Had a great understanding of OOP and design patterns</p> </li> <li> <p>Aimed to automate everything that needs to be done more than once</p> </li> </ul> <p><strong>Not required, but would be a nice plus:</strong></p> <ul> <li> <p>Knowledge of .Net Core</p> </li> <li> <p>Knowledge of C/C++</p> </li> <li> <p>Knowledge of Dart, Go, Javascript, Kotlin, R or other scripting languages</p> </li> <li> <p>Knowledge of HTML/CSS/XML/JSON/REST principles</p> </li> <li> <p>Knowledge of English at a level sufficient to communicate on technical topics (B1 or higher)</p> </li> </ul>","C/C++, ООП, Design Patterns, Численные методы, Программирование, Разработка ПО",https://hh.ru/vacancy/54319351
54744781,Начинающий бэкенд-программист,Барнаул,45000,Нет опыта,"<p><strong>О нас:</strong></p> <p><strong>Мы — Pyrobyte, </strong>веб-студия, занимаемся разработкой стартапов, сервисов и мобильных приложений. Ведём разработку от идеи до запуска. Чётко отлаженные процессы, актуальные технологии и современные инструменты разработки позволяют нам создавать по-настоящему крутые проекты.</p> <p><strong>И ты можешь стать частью нашей команды.</strong></p> <p>Ищем начинающих бэкенд-разработчиков для обучения и совместной командной работы. На момент обучения платим ЗП.</p> <p>Работаем со стеком: PHP, Laravel, MySQL/Postgres, Redis, Git, Composer, Docker, CI/CD, nodejs и т.д.</p> <p>Составляем программу обучения, даем теоретические и практические задачи, выделяем старшего разработчика для помощи в работе, подключаем на рабочий проект, проводим кодревью.</p> <p><strong>Мы ждём от тебя: </strong></p> <p>— Наличие базовых знаний в программировании.<br />— Желание развиваться.</p> <p><strong>Будет твоим плюсом:</strong><br />— Опыт программирования на PHP.<br />— Знание одной из бд: MySQL, MSSQL, Redis, Postgres.<br />— ООП, шаблоны проектирования, MVC, принципы и методологии разработки.<br />— Работа с любым из бэкендовых фреймворков: Laravel, Yii, Symfony и др.<br />— Git и командная разработка.</p> <p><strong>С нашей стороны: </strong><br /><br />— Стабильный рост зп и бонусы.<br />— Официальное трудоустройство, соцпакет.<br />— Работа с крупными интересными проектами.<br />— Всесторонняя помощь в стремлении к развитию как настоящего профессионала.<br />— 40-часовая рабочая неделя, гибкий график начала рабочего дня — с 8 до 10 утра.<br />— Возможность частичной удаленной работы.<br />— Бесплатное обучение английскому языку.<br />— Возможность развития до техлида, архитектора, специалиста по безопасности, хайлоад и другие направления.<br />— Работа в команде с опытными разработчиками.<br />— Молодой дружный коллектив.<br />— Чай, кофемашина, печеньки, фрукты, лимонад в офисе.<br />— Удобное рабочее место с возможностью апгрейда. Хочешь работать на своем ноутбуке — без проблем!<br />— Коллективные игрушки PS4 в перерывах, настольный хоккей.</p> <p>Размер оклада по результатам собеседования.<br /><strong>Необходимо выполнение тестового задания.</strong></p>","Git, PHP, ООП, Веб-программирование, Аналитическое мышление, Желание прокачиваться, Умение работать в команде",https://hh.ru/vacancy/54744781
54538014,Бэкенд-разработчик (стажер),Кемерово,40000,Нет опыта,"<p>Работа в Институте цифры в современном офисе с 5-ти дневным графиком работы с 8-30 до 17-00.</p> <p>Чем мы занимаемся в <strong>Институте цифры</strong>:</p> <ul> <li>Аэросъемка и лазерное сканирование, фотограмметрия, семантическая сегментация и анализ данных аэросъемки и лазерного сканирования;</li> <li>Проведение комплексных изыскательных работ (топографическая съемка, геодезические работы);</li> <li>Web-разработка (наша специализация - это создание высоконагруженных многопользовательских геоинформационных систем).</li> </ul> <p><strong>Обязанности:</strong> Разработка и поддержка сайтов, построенных вокруг на геопространственных данных (интерактивные карты, данные с геопривязкой и т.п.).</p> <p><strong>Требования:</strong></p> <ul> <li>Знание одного из языков бэкенд-разработки: PHP, python, golang;</li> <li>Умение работать с Git;</li> <li>Умение работать с менеджером зависимостей вашего языка (composer, pip и т.п.);</li> <li>Знание SQL;</li> <li>Знание основ фронтенд-технологий: HTML, CSS, JavaScript;</li> <li>Умение обращаться linux-серверами (bash, ssh, nginx).</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Знание инструментария DevOps (docker, инструменты CI/CD)</li> </ul>","PHP, Python, golang, Git, SQL, HTML, CSS, JavaScript, Nginx, Docker",https://hh.ru/vacancy/54538014
54621389,Backend-разработчик junior (PHP),Иваново (Ивановская область),40000,Нет опыта,"<p><strong><em>Ищем начинающего backend- разработчика для развития интернет-магазина kenguru.ru и микросервисов, связанных с ним</em></strong></p> <p>Большой плюс работы у нас – работа над одним продуктом. В отличии от сервисной разработки у нас нет большого количества сайтов от разных заказчиков, задач которые нужно сделать быстрее (иногда в ущерб их качеству). Конечно, у нас есть требования к срокам выполнения задач, но качество вашей работы всегда будет стоять выше скорости ее выполнения.</p> <p>Вас ждет работа в сплоченном коллективе коллег-единомышленников, где опытные коллеги являются наставниками и менторами для новых сотрудников. Важно, что вы не будете единственным backend-разработчиком в команде: вам помогут вникнуть в продукт и всегда подскажут, если будут вопросы.</p> <p>Мы следим за современными трендами и используем современный стек технологий. В описании требований указан не весь стек, с которым вы будете работать. Подробнее расскажем на собеседовании.</p> <p><strong>Обязательные требования:</strong></p> <ul> <li>Знание основ PHP</li> <li>Умение работать с MySQL на уровне select-запросов</li> <li>Знание основных правил ООП</li> </ul> <p><strong>Желательные навыки:</strong></p> <ul> <li>Умение работать с Git</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Работа над одним продуктом</li> <li>Помощь более опытных коллег</li> <li>Работа с современным стеком технологий</li> <li>Работа в уютном офисе</li> <li>Оформление по ТК РФ</li> <li>Оплачиваемый ежегодный отпуск и оплата больничного листа</li> </ul>","MySQL, PHP, Git, ООП, PHP5, Backend",https://hh.ru/vacancy/54621389
54313894,Cтажер-разработчик C# (fullstack / back-end),Москва,35000,Нет опыта,"<p><strong>Mindbox</strong> — крупнейшая в России облачная платформа автоматизации маркетинга. Помогаем компаниям — от ДоДо Пиццы и Ситилинка до ПИК и МИФ делать полезный персональный маркетинг. Без спама.</p> <p>Ищем будущих коллег с желанием быстро обучиться до уровня Junior, перейти в штат и начать приносить пользу команде.</p> <p><strong>Предлагаем</strong></p> <ul> <li>Реальные задачи для внутренних продуктов компании, на которых можно безопасно учиться</li> <li>Удалёнку с регулярными статусными встречами в Zoom</li> <li>Менторство с персональным планом обучения и ревью кода</li> <li>Безлимитную библиотеку</li> <li>Оформленную учебную\производственную практику</li> <li>Работу над настоящим продуктом в кросс-функциональной команде</li> <li>Возможность за 3-4 месяца вырасти до штатного сотрудника и получить доступ ко всем плюшкам</li> </ul> <p><strong>Ожидаем</strong></p> <ul> <li>Базовое знание .NET веб-стека (.NET Core, SQL, TS + React): пет-проекты или курсовые работы</li> <li>Способность составлять алгоритмы и дебажить их в голове</li> <li>Умение писать поддерживаемый код с тестами</li> <li>Адекватная реакция на критику, умение докапываться до сути вопроса, переживать несколько итераций ревью до полного понимания и устранения пробелов в знаниях</li> <li>Готовность уделять нам <strong>20 часов</strong> в неделю</li> <li>Собственная рабочая машина, которая тянет Visual Studio или Rider. С выдающимися кандидатами готовы обсудить покупку ноутбука на время стажировки</li> <li>Готовность выйти в офис на полный день в случае успеха</li> </ul> <p><strong>Ключевые результаты</strong></p> <ul> <li>Первый месяц <ul> <li>освоить командную работе (git, code convetions, митинги)</li> <li>разобраться в домене проекта, понимать как связаны основные сущности</li> <li>сделать первый полезный пулл-реквест</li> </ul> </li> <li>Второй месяц <ul> <li>взять на себя ответственность за фичу/дежурство/итерацию (1 из 3)</li> </ul> </li> <li>Третий+ месяц <ul> <li>показать положительную динамику по результатам фидбека от менторов</li> <li>одна фича доведена от сбора требований до продакшена</li> </ul> </li> </ul> <p><em>Посмотрите видеоинтервью наших сотрудников: бывалых и новичков, уволившихся и уволенных. Надеемся, они помогут понять, подойдем ли мы вам, и сделать взвешенный выбор. В разделе «О работе» на сайте Mindbox: </em><em>https://mindbox.ru/culture/</em></p> <p> </p> <ul> </ul>","C#, ООП, React, SQL, .NET Core, ASP.NET Core",https://hh.ru/vacancy/54313894
54121038,"Back-end разработчик - стажер, удалённо (php, Java/Kotlin)",Санкт-Петербург,22500,Нет опыта,"<p>Открываем набор на обучение и стажировку back-end разработчиков. Начало работы на PHP и Bitrix Framework, в дальнейшем по мере успехов возможно обучение и переход на Java/Kotlin.</p> <p>Требования:</p> <ul> <li>Начальные знания php, js, jq, html;</li> <li>Целеустремлённость, стрессоустойчивость, коммуникабельность;</li> <li>Преимуществом будет профильное образование в техническом ВУЗе. Рассматриваем и выпускников,также студентов.</li> </ul> <p>Обязанности:</p> <ul> <li>Разработка сайтов на Bitrix framework (php);</li> <li>Вывод и настройка компонентов Битрикс;</li> <li>Изучение методов Битрикс;</li> <li>Изучение ядра D7 Битрикс;</li> <li>Плавный переход в течение года на Java/Kotlin для серверной или android-разработки;</li> </ul> <p><br />Условия:</p> <ul> <li>График работы гибкий (рабочее время обсуждается) 45 часов в неделю;</li> <li>Возможно совмещать с обучением в ВУЗе.</li> <li>Оклад 15 000 рублей - стажировка длится 2-3 месяца, далее перевод на оклад 30.000;</li> <li>Гибкий график начала дня;</li> <li>У нас практикуется настравничество;</li> <li>Наличие базовых учебных материалов;</li> <li>Участие в реальных интересных проектах;</li> </ul>","1С-Битрикс, JavaScript, PHP, HTML",https://hh.ru/vacancy/54121038
43796626,Стажер Backend Developer,Тюмень,22500,Нет опыта,"<p>Мы – компания IQ Dev, аутсорс web-продакшн, специализирующийся на разработке для e-commerce, retail, fintech и других отраслей. Ищем активных людей, которые хотят научиться бэкенд-разработке или усилить уже имеющиеся базовые знания и получить практические навыки.</p> <p>Наш кандидат – это студент последних курсов ВУЗа в том числе или начинающий специалист back-end разработки, осваивающий следующий стек технологий:<br />- PHP (и его фреймворки);<br />- SQL.</p> <p><strong>Вам подходит эта стажировка, если:</strong><br />- вам интересна разработка;<br />- вы уже что-то кодили и что-то знаете;<br />- вы немного работали с PHP или с другим ООП-ориентированным языком программирования (C++, C#, Java);<br />- вы пробовали верстать или даже знаете, что такое html+css+js;<br />- вы знаете ООП;<br />- слышали или работали с фреймворками PHP.</p> <p><strong>Как будет проходить стажировка: </strong><br />- вы проходите программу обучения с наставником;<br />- в процессе обучения, вы работаете с учебным проектом;<br />- после успешного завершения обучения, вы становитесь Junior-разработчиком и начинаете работать с боевыми задачами.</p> <p><strong>Условия стажировки:</strong><br />- курс стажировки рассчитан на 2-3 месяца при работе 5/2;<br />- гибкий старт рабочего дня;<br />- официальное трудоустройство с первых дней стажировки;<br />- стипендия от 15000 рублей;<br />- личный наставник;<br />- возможность перенимать опыт у сильных разработчиков;<br />- постоянное развитие в компании, возможность вырасти до уровня Senior;<br />- работа только в Тюмени, в офисе.</p> <p><strong>Ваш профит после стажировки: </strong><br />- изучите азы верстки;<br />- выучите язык PHP до уровня Junior/Junior+;<br />- познакомитесь с фреймворками;<br />- получите свой первый боевой проект;<br />- через год есть высокая возможность вырасти до уверенного MIddle.</p> <p><em>Если вы ознакомились с вакансией и хотите работать у нас, оставьте свой отклик. Мы обязательно с вами свяжемся и расскажем о следующих этапах взаимодействия. </em></p> <p> </p>","MySQL, ООП, PHP, HTML",https://hh.ru/vacancy/43796626
